Country,ISO3166_1Alpha_3,UNM49,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,PerCapita,Var13,Var14,Var15
"United Kingdom",GBR,826,1824,48.136789,48.136789,0,0,NaN,NaN,,2.152969,NaN,NaN,NaN
"United Kingdom",GBR,826,1825,49.563789,49.563789,0,0,NaN,NaN,,2.188601,NaN,NaN,NaN
"United Kingdom",GBR,826,1826,50.101642,50.101642,0,0,NaN,NaN,,2.184216,NaN,NaN,NaN
"United Kingdom",GBR,826,1827,52.047627,52.047627,0,0,NaN,NaN,,2.240196,NaN,NaN,NaN
"United Kingdom",GBR,826,1828,52.630229,52.630229,0,0,NaN,NaN,,2.236464,NaN,NaN,NaN
"United Kingdom",GBR,826,1829,53.242881,53.242881,0,0,NaN,NaN,,2.234891,NaN,NaN,NaN
"United Kingdom",GBR,826,1830,67.724222,67.724222,0,0,NaN,NaN,,2.80951,NaN,NaN,NaN
"United Kingdom",GBR,826,1831,64.486141,64.486141,0,0,NaN,NaN,,2.645243,NaN,NaN,NaN
"United Kingdom",GBR,826,1832,62.55872,62.55872,0,0,NaN,NaN,,2.53874,NaN,NaN,NaN
"United Kingdom",GBR,826,1833,61.924739,61.924739,0,0,NaN,NaN,,2.487381,NaN,NaN,NaN
"United Kingdom",GBR,826,1834,65.802121,65.802121,0,0,NaN,NaN,,2.616168,NaN,NaN,NaN
"United Kingdom",GBR,826,1835,72.197424,72.197424,0,0,NaN,NaN,,2.841156,NaN,NaN,NaN
"United Kingdom",GBR,826,1836,78.54455,78.54455,0,0,NaN,NaN,,3.059406,NaN,NaN,NaN
"United Kingdom",GBR,826,1837,75.25362,75.25362,0,0,NaN,NaN,,2.901323,NaN,NaN,NaN
"United Kingdom",GBR,826,1838,73.585959,73.585959,0,0,NaN,NaN,,2.808092,NaN,NaN,NaN
"United Kingdom",GBR,826,1839,75.786171,75.786171,0,0,NaN,NaN,,2.867589,NaN,NaN,NaN
"United Kingdom",GBR,826,1840,80.790875,80.790875,0,0,NaN,NaN,,3.036353,NaN,NaN,NaN
"United Kingdom",GBR,826,1841,81.330407,81.330407,0,0,NaN,NaN,,3.041249,NaN,NaN,NaN
"United Kingdom",GBR,826,1842,85.19313,85.19313,0,0,NaN,NaN,,3.175092,NaN,NaN,NaN
"United Kingdom",GBR,826,1843,88.569546,88.569546,0,0,NaN,NaN,,3.295595,NaN,NaN,NaN
"United Kingdom",GBR,826,1844,93.955135,93.955135,0,0,NaN,NaN,,3.490339,NaN,NaN,NaN
"United Kingdom",GBR,826,1845,99.778425,99.778425,0,0,NaN,NaN,,3.70068,NaN,NaN,NaN
"United Kingdom",GBR,826,1846,95.493684,95.493684,0,0,NaN,NaN,,3.53604,NaN,NaN,NaN
"United Kingdom",GBR,826,1847,101.822928,101.822928,0,0,NaN,NaN,,3.764314,NaN,NaN,NaN
"United Kingdom",GBR,826,1848,108.97801,108.97801,0,0,NaN,NaN,,4.022322,NaN,NaN,NaN
"United Kingdom",GBR,826,1849,117.350126,117.350126,0,0,NaN,NaN,,4.320448,NaN,NaN,NaN
"United Kingdom",GBR,826,1850,122.350153,122.350153,0,0,NaN,NaN,,4.489172,NaN,NaN,NaN
"United Kingdom",GBR,826,1851,116.411176,116.411176,0,0,NaN,NaN,,4.252994,NaN,NaN,NaN
"United Kingdom",GBR,826,1852,115.997617,115.997617,0,0,NaN,NaN,,4.215994,NaN,NaN,NaN
"United Kingdom",GBR,826,1853,115.35807,115.35807,0,0,NaN,NaN,,4.167399,NaN,NaN,NaN
"United Kingdom",GBR,826,1854,139.012282,139.012282,0,0,NaN,NaN,,4.991562,NaN,NaN,NaN
"United Kingdom",GBR,826,1855,130.169354,130.169354,0,0,NaN,NaN,,4.645776,NaN,NaN,NaN
"United Kingdom",GBR,826,1856,140.081207,140.081207,0,0,NaN,NaN,,4.969304,NaN,NaN,NaN
"United Kingdom",GBR,826,1857,137.573284,137.565956,0.007328,0,NaN,NaN,,4.85083,NaN,NaN,NaN
"United Kingdom",GBR,826,1858,134.833448,134.822456,0.010992,0,NaN,NaN,,4.725478,NaN,NaN,NaN
"United Kingdom",GBR,826,1859,149.70294,149.699276,0.003664,0,NaN,NaN,,5.21251,NaN,NaN,NaN
"United Kingdom",GBR,826,1860,167.950432,167.950432,NaN,0,NaN,NaN,,5.807235,NaN,NaN,NaN
"United Kingdom",GBR,826,1861,175.0476,175.043936,0.003664,0,NaN,NaN,,6.007872,NaN,NaN,NaN
"United Kingdom",GBR,826,1862,169.470992,169.408704,0.062288,0,NaN,NaN,,5.770883,NaN,NaN,NaN
"United Kingdom",GBR,826,1863,180.224832,180.136896,0.087936,0,NaN,NaN,,6.086277,NaN,NaN,NaN
"United Kingdom",GBR,826,1864,193.909872,193.858575,0.051297,0,NaN,NaN,,6.494223,NaN,NaN,NaN
"United Kingdom",GBR,826,1865,205.488112,205.451472,0.03664,0,NaN,NaN,,6.825024,NaN,NaN,NaN
"United Kingdom",GBR,826,1866,211.731568,211.654624,0.076944,0,NaN,NaN,,6.974182,NaN,NaN,NaN
"United Kingdom",GBR,826,1867,217.374128,217.319168,0.05496,0,NaN,NaN,,7.100774,NaN,NaN,NaN
"United Kingdom",GBR,826,1868,213.219152,213.167856,0.051296,0,NaN,NaN,,6.907395,NaN,NaN,NaN
"United Kingdom",GBR,826,1869,223.70552,223.639568,0.065952,0,NaN,NaN,,7.185026,NaN,NaN,NaN
"United Kingdom",GBR,826,1870,228.494368,228.410097,0.084271,0,NaN,NaN,,7.273863,NaN,NaN,NaN
"United Kingdom",GBR,826,1871,242.036512,241.930256,0.106256,0,NaN,NaN,,7.634558,NaN,NaN,NaN
"United Kingdom",GBR,826,1872,254.988752,254.911808,0.076944,0,NaN,NaN,,7.967353,NaN,NaN,NaN
"United Kingdom",GBR,826,1873,264.658048,264.460192,0.197856,0,NaN,NaN,,8.189286,NaN,NaN,NaN
"United Kingdom",GBR,826,1874,257.187152,256.930672,0.25648,0,NaN,NaN,,7.880942,NaN,NaN,NaN
"United Kingdom",GBR,826,1875,271.487744,271.253251,0.234493,0,NaN,NaN,,8.238478,NaN,NaN,NaN
"United Kingdom",GBR,826,1876,271.018752,270.718304,0.300448,0,NaN,NaN,,8.144492,NaN,NaN,NaN
"United Kingdom",GBR,826,1877,275.8992,275.492496,0.406704,0,NaN,NaN,,8.210754,NaN,NaN,NaN
"United Kingdom",GBR,826,1878,270.974784,270.612048,0.362736,0,NaN,NaN,,7.986002,NaN,NaN,NaN
"United Kingdom",GBR,826,1879,272.645568,272.128944,0.516624,0,NaN,NaN,,7.960287,NaN,NaN,NaN
"United Kingdom",GBR,826,1880,297.124752,296.659424,0.465328,0,NaN,NaN,,8.59724,NaN,NaN,NaN
"United Kingdom",GBR,826,1881,312.312032,311.60488,0.707152,0,NaN,NaN,,8.958958,NaN,NaN,NaN
"United Kingdom",GBR,826,1882,314.964768,314.250288,0.71448,0,NaN,NaN,,8.960591,NaN,NaN,NaN
"United Kingdom",GBR,826,1883,327.730144,326.887424,0.84272,0,NaN,NaN,,9.250245,NaN,NaN,NaN
"United Kingdom",GBR,826,1884,319.09776,318.463881,0.633879,0,NaN,NaN,,8.93558,NaN,NaN,NaN
"United Kingdom",GBR,826,1885,315.290864,314.404176,0.886688,0,NaN,NaN,,8.759363,NaN,NaN,NaN
"United Kingdom",GBR,826,1886,312.42928,311.575568,0.853712,0,NaN,NaN,,8.611424,NaN,NaN,NaN
"United Kingdom",GBR,826,1887,320.442448,319.515456,0.926992,0,NaN,NaN,,8.762649,NaN,NaN,NaN
"United Kingdom",GBR,826,1888,333.16752,332.035344,1.132176,0,NaN,NaN,,9.038788,NaN,NaN,NaN
"United Kingdom",GBR,826,1889,345.024224,343.789456,1.234768,0,NaN,NaN,,9.284015,NaN,NaN,NaN
"United Kingdom",GBR,826,1890,353.022736,351.762307,1.260429,0,NaN,NaN,,9.419006,NaN,NaN,NaN
"United Kingdom",GBR,826,1891,360.471648,358.90712,1.564528,0,NaN,NaN,,9.533845,NaN,NaN,NaN
"United Kingdom",GBR,826,1892,353.00808,351.447216,1.560864,0,NaN,NaN,,9.25243,NaN,NaN,NaN
"United Kingdom",GBR,826,1893,316.210528,314.35288,1.857648,0,NaN,NaN,,8.21112,NaN,NaN,NaN
"United Kingdom",GBR,826,1894,362.102128,360.149196,1.952932,0,NaN,NaN,,9.315626,NaN,NaN,NaN
"United Kingdom",GBR,826,1895,365.549952,363.428475,2.121477,0,NaN,NaN,,9.31714,NaN,NaN,NaN
"United Kingdom",GBR,826,1896,375.98136,373.705994,2.275366,0,NaN,NaN,,9.494173,NaN,NaN,NaN
"United Kingdom",GBR,826,1897,385.969424,383.745376,2.224048,0,NaN,NaN,,9.656031,NaN,NaN,NaN
"United Kingdom",GBR,826,1898,386.878096,384.247369,2.630727,0,NaN,NaN,,9.589033,NaN,NaN,NaN
"United Kingdom",GBR,826,1899,414.552288,411.676048,2.87624,0,NaN,NaN,,10.180933,NaN,NaN,NaN
"United Kingdom",GBR,826,1900,419.740512,416.684736,3.055776,0,NaN,NaN,,10.215249,NaN,NaN,NaN
"United Kingdom",GBR,826,1901,410.701424,407.660304,3.04112,0,NaN,NaN,,9.90617,NaN,NaN,NaN
"United Kingdom",GBR,826,1902,426.639824,423.224976,3.414848,0,NaN,NaN,,10.200084,NaN,NaN,NaN
"United Kingdom",GBR,826,1903,429.985056,426.559216,3.42584,0,NaN,NaN,,10.190824,NaN,NaN,NaN
"United Kingdom",GBR,826,1904,431.992928,428.372896,3.620032,0,NaN,NaN,,10.149535,NaN,NaN,NaN
"United Kingdom",GBR,826,1905,437.672128,434.077744,3.594384,0,NaN,NaN,,10.193703,NaN,NaN,NaN
"United Kingdom",GBR,826,1906,453.350384,449.763328,3.587056,0,NaN,NaN,,10.467203,NaN,NaN,NaN
"United Kingdom",GBR,826,1907,473.568336,469.922656,3.64568,0,NaN,NaN,,10.839092,NaN,NaN,NaN
"United Kingdom",GBR,826,1908,461.964448,457.846112,4.118336,0,NaN,NaN,,10.481716,NaN,NaN,NaN
"United Kingdom",GBR,826,1909,466.086448,461.795904,4.290544,0,NaN,NaN,,10.493223,NaN,NaN,NaN
"United Kingdom",GBR,826,1910,469.732128,465.591808,4.14032,0,NaN,NaN,,10.50297,NaN,NaN,NaN
"United Kingdom",GBR,826,1911,481.350672,476.968528,4.382144,0,NaN,NaN,,10.698934,NaN,NaN,NaN
"United Kingdom",GBR,826,1912,455.885872,450.921152,4.96472,0,NaN,NaN,,10.082025,NaN,NaN,NaN
"United Kingdom",GBR,826,1913,498.32232,492.470912,5.851408,0,NaN,NaN,,10.975125,NaN,NaN,NaN
"United Kingdom",GBR,826,1914,483.182672,475.433312,7.74936,0,NaN,NaN,,10.597854,NaN,NaN,NaN
"United Kingdom",GBR,826,1915,489.481088,482.427888,7.0532,0,NaN,NaN,,10.691779,NaN,NaN,NaN
"United Kingdom",GBR,826,1916,507.071952,501.660224,5.411728,0,NaN,NaN,,11.030396,NaN,NaN,NaN
"United Kingdom",GBR,826,1917,501.169248,491.26172,9.907528,0,NaN,NaN,,10.85709,NaN,NaN,NaN
"United Kingdom",GBR,826,1918,466.84856,450.976112,15.872448,0,NaN,NaN,,10.07166,NaN,NaN,NaN
"United Kingdom",GBR,826,1919,456.13136,447.579584,8.551776,0,NaN,NaN,,9.811919,NaN,NaN,NaN
"United Kingdom",GBR,826,1920,480.472474,470.75072,9.721754,0,NaN,NaN,,10.318364,NaN,NaN,NaN
"United Kingdom",GBR,826,1921,332.187774,318.870592,13.317182,0,NaN,NaN,,7.130863,NaN,NaN,NaN
"United Kingdom",GBR,826,1922,439.608362,426.592192,13.01617,0,NaN,NaN,,9.444494,NaN,NaN,NaN
"United Kingdom",GBR,826,1923,466.067225,452.207194,13.860031,0,NaN,NaN,,10.033588,NaN,NaN,NaN
"United Kingdom",GBR,826,1924,488.240186,472.135712,16.104474,0,NaN,NaN,,10.532615,NaN,NaN,NaN
"United Kingdom",GBR,826,1925,460.999027,445.238252,15.760775,0,NaN,NaN,,9.965468,NaN,NaN,NaN
"United Kingdom",GBR,826,1926,261.066013,241.534544,19.531469,0,NaN,NaN,,5.655135,NaN,NaN,NaN
"United Kingdom",GBR,826,1927,481.344127,460.3816,20.962527,0,NaN,NaN,,10.448244,NaN,NaN,NaN
"United Kingdom",GBR,826,1928,454.453462,431.19784,21.08232,0,2.173302,NaN,,9.884895,NaN,NaN,NaN
"United Kingdom",GBR,826,1929,478.205953,454.713392,21.137545,0,2.355016,NaN,,10.408271,NaN,NaN,NaN
"United Kingdom",GBR,826,1930,460.804781,434.847236,23.431739,0,2.525806,NaN,,10.021772,NaN,NaN,NaN
"United Kingdom",GBR,826,1931,430.97872,406.553776,21.466637,0,2.958307,NaN,,9.352547,NaN,NaN,NaN
"United Kingdom",GBR,826,1932,414.564938,390.765648,21.662351,0,2.136939,NaN,,8.96392,NaN,NaN,NaN
"United Kingdom",GBR,826,1933,412.268783,386.647264,23.411874,0,2.209645,NaN,,8.869657,NaN,NaN,NaN
"United Kingdom",GBR,826,1934,445.277184,416.611456,26.056312,0,2.609416,NaN,,9.531863,NaN,NaN,NaN
"United Kingdom",GBR,826,1935,451.205497,422.283328,25.931153,0,2.991016,NaN,,9.610427,NaN,NaN,NaN
"United Kingdom",GBR,826,1936,476.535372,446.190866,27.033646,0,3.31086,NaN,,10.099141,NaN,NaN,NaN
"United Kingdom",GBR,826,1937,491.703243,460.315709,27.778718,0,3.608816,NaN,,10.368437,NaN,NaN,NaN
"United Kingdom",GBR,826,1938,472.755752,439.800837,29.051662,0,3.903253,NaN,,9.919003,NaN,NaN,NaN
"United Kingdom",GBR,826,1939,474.288751,447.352416,26.936335,0,NaN,NaN,,9.903665,NaN,NaN,NaN
"United Kingdom",GBR,826,1940,500.08308,470.893649,29.189431,0,NaN,NaN,,10.394835,NaN,NaN,NaN
"United Kingdom",GBR,826,1941,499.796055,463.092909,33.11608,0,3.587066,NaN,,10.344048,NaN,NaN,NaN
"United Kingdom",GBR,826,1942,492.995919,463.360432,25.986636,0.003664,3.645187,NaN,,10.161616,NaN,NaN,NaN
"United Kingdom",GBR,826,1943,490.218622,449.444516,37.274262,NaN,3.499844,NaN,,10.065381,NaN,NaN,NaN
"United Kingdom",GBR,826,1944,489.670392,437.551179,49.825931,0.003664,2.289618,NaN,,10.015329,NaN,NaN,NaN
"United Kingdom",GBR,826,1945,453.074081,412.929136,38.106082,0.003664,2.035199,NaN,,9.231059,NaN,NaN,NaN
"United Kingdom",GBR,826,1946,464.411948,427.119808,33.988576,NaN,3.303564,NaN,,9.425549,NaN,NaN,NaN
"United Kingdom",GBR,826,1947,485.231845,451.921498,29.814193,NaN,3.496154,NaN,,9.810102,NaN,NaN,NaN
"United Kingdom",GBR,826,1948,503.510105,457.750848,41.481705,NaN,4.277552,NaN,,10.14036,NaN,NaN,NaN
"United Kingdom",GBR,826,1949,507.551522,463.045328,39.876116,NaN,4.630078,NaN,,10.181252,NaN,NaN,NaN
"United Kingdom",GBR,826,1950,500.792103,453.925291,41.967761,NaN,4.899051,0,,10.004824,NaN,NaN,NaN
"United Kingdom",GBR,826,1951,545.252812,486.054853,54.048025,0.014656,5.135278,0,,10.846074,NaN,NaN,NaN
"United Kingdom",GBR,826,1952,528.706107,469.747191,53.347472,0.01832,5.593124,0,,10.472577,NaN,NaN,NaN
"United Kingdom",GBR,826,1953,540.21074,478.419472,56.136144,0.021984,5.63314,0,,10.649033,NaN,NaN,NaN
"United Kingdom",GBR,826,1954,553.009696,483.95944,63.009808,0.032976,6.007472,0,,10.849723,NaN,NaN,NaN
"United Kingdom",GBR,826,1955,576.951646,499.93313,70.705517,0.025648,6.287351,0,,11.270069,NaN,NaN,NaN
"United Kingdom",GBR,826,1956,574.323549,494.885488,72.990544,0.03664,6.410877,0,,11.168914,NaN,NaN,NaN
"United Kingdom",GBR,826,1957,570.714144,482.581776,82.062608,0.062288,6.007472,0,,11.042718,NaN,NaN,NaN
"United Kingdom",GBR,826,1958,556.315842,458.868368,91.47176,0.117248,5.858466,0,,10.70645,NaN,NaN,NaN
"United Kingdom",GBR,826,1959,546.606132,425.558682,114.591862,0.135568,6.32002,0,,10.463034,NaN,NaN,NaN
"United Kingdom",GBR,826,1960,584.020018,448.05224,129.145008,0.150224,6.672546,0,,11.115083,NaN,NaN,NaN
"United Kingdom",GBR,826,1961,588.614801,442.882336,138.477216,0.150224,7.105025,0,,11.13509,NaN,NaN,NaN
"United Kingdom",GBR,826,1962,592.931499,437.313056,148.359024,0.216176,7.043243,0,,11.148759,NaN,NaN,NaN
"United Kingdom",GBR,826,1963,603.385663,439.306534,156.840922,0.289456,6.948751,0,,11.276442,NaN,NaN,NaN
"United Kingdom",GBR,826,1964,607.865989,426.243017,172.725665,0.512963,8.384344,0,,11.285723,NaN,NaN,NaN
"United Kingdom",GBR,826,1965,622.111621,422.268672,189.773216,1.68544,8.384293,0,,11.471817,NaN,NaN,NaN
"United Kingdom",GBR,826,1966,618.074666,403.344112,204.791952,1.6488,8.289802,0,,11.328244,NaN,NaN,NaN
"United Kingdom",GBR,826,1967,592.057028,368.478872,212.114976,2.777295,8.685885,0,,10.788926,NaN,NaN,NaN
"United Kingdom",GBR,826,1968,606.488304,370.300733,220.841606,6.265478,8.834998,0.245489,,10.993232,NaN,NaN,NaN
"United Kingdom",GBR,826,1969,628.382547,367.944062,238.096324,12.252345,8.609569,1.480247,,11.338446,NaN,NaN,NaN
"United Kingdom",GBR,826,1970,652.577395,352.909152,265.174672,23.105184,8.431539,2.956848,,11.726423,NaN,NaN,NaN
"United Kingdom",GBR,826,1971,660.388217,341.418848,269.54216,37.22624,8.749481,3.451488,,11.818837,NaN,NaN,NaN
"United Kingdom",GBR,826,1972,648.026311,293.154634,289.347715,52.659306,8.92217,3.942486,,11.560067,NaN,NaN,NaN
"United Kingdom",GBR,826,1973,659.577095,295.860672,291.91088,56.99352,9.883943,4.92808,,11.74322,NaN,NaN,NaN
"United Kingdom",GBR,826,1974,617.183621,263.375648,271.425456,68.161392,8.798405,5.42272,,10.975319,NaN,NaN,NaN
"United Kingdom",GBR,826,1975,603.247048,276.199648,241.395312,71.382048,8.356344,5.913696,,10.721182,NaN,NaN,NaN
"United Kingdom",GBR,826,1976,598.525992,274.968544,235.79672,74.038448,7.808584,5.913696,,10.63796,NaN,NaN,NaN
"United Kingdom",GBR,826,1977,604.36173,271.090388,240.239696,79.010017,7.649972,6.371657,,10.745194,NaN,NaN,NaN
"United Kingdom",GBR,826,1978,604.713508,259.145822,247.567653,81.523506,7.880835,8.595692,,10.752227,NaN,NaN,NaN
"United Kingdom",GBR,826,1979,644.512762,281.572673,253.264447,89.193259,7.991736,12.490647,,11.454919,NaN,NaN,NaN
"United Kingdom",GBR,826,1980,579.035415,260.719248,214.530864,88.423312,7.334167,8.027824,,10.280014,NaN,NaN,NaN
"United Kingdom",GBR,826,1981,560.554477,261.41724,195.249064,89.606784,6.304861,7.976528,,9.939641,NaN,NaN,NaN
"United Kingdom",GBR,826,1982,548.240368,244.751365,196.244728,93.314128,6.422661,7.507486,,9.711941,NaN,NaN,NaN
"United Kingdom",GBR,826,1983,545.485136,247.234067,187.284103,97.168627,6.638931,7.159408,,9.654329,NaN,NaN,NaN
"United Kingdom",GBR,826,1984,529.108173,177.559272,238.803032,99.609504,6.680397,6.455968,,9.353447,NaN,NaN,NaN
"United Kingdom",GBR,826,1985,559.627325,234.314929,205.724926,107.940733,6.612434,5.034303,,9.879895,NaN,NaN,NaN
"United Kingdom",GBR,826,1986,568.553974,248.487214,201.31352,108.266838,6.650219,3.836183,,10.023534,NaN,NaN,NaN
"United Kingdom",GBR,826,1987,571.667598,259.297616,193.726672,107.509088,7.096494,4.037728,,10.059908,NaN,NaN,NaN
"United Kingdom",GBR,826,1988,570.293732,249.779381,206.462632,105.863272,8.188447,NaN,,10.013472,NaN,NaN,NaN
"United Kingdom",GBR,826,1989,581.5761,245.895033,222.612606,104.710452,8.358009,NaN,,10.189486,NaN,NaN,NaN
"United Kingdom",GBR,826,1990,601.945078,252.689667,217.799809,113.517625,7.295263,6.78708,3.8556,10.521595,NaN,NaN,NaN
"United Kingdom",GBR,826,1991,609.412673,253.622509,218.39034,121.693416,5.994176,6.260327,3.4519,10.62445,NaN,NaN,NaN
"United Kingdom",GBR,826,1992,593.845923,237.74694,218.44676,122.295506,5.456386,6.444191,3.4561,10.326096,NaN,NaN,NaN
"United Kingdom",GBR,826,1993,579.612536,207.685853,219.163179,137.590681,5.524922,6.635621,3.0123,10.054433,NaN,NaN,NaN
"United Kingdom",GBR,826,1994,574.016889,195.375628,215.736312,145.455289,6.36781,7.425508,3.6563,9.933511,NaN,NaN,NaN
"United Kingdom",GBR,826,1995,566.158958,181.699266,211.595054,154.253805,6.284903,8.341181,3.9847,9.773095,NaN,NaN,NaN
"United Kingdom",GBR,826,1996,586.760675,173.071522,216.892453,177.542516,6.416449,8.706841,4.1309,10.102875,NaN,NaN,NaN
"United Kingdom",GBR,826,1997,562.708106,154.728657,207.743352,182.886752,6.710493,7.210749,3.4281,9.660192,NaN,NaN,NaN
"United Kingdom",GBR,826,1998,568.543696,154.087839,204.933885,191.361381,6.838169,7.448362,3.8741,9.728953,NaN,NaN,NaN
"United Kingdom",GBR,826,1999,561.649574,138.3134,201.66302,205.231254,6.530861,6.170552,3.7405,9.57871,NaN,NaN,NaN
"United Kingdom",GBR,826,2000,569.033716,144.44308,198.237954,210.131006,6.331884,6.446023,3.4438,9.669215,NaN,NaN,NaN
"United Kingdom",GBR,826,2001,577.970573,153.533658,198.650759,210.160357,5.843838,6.49308,3.2889,9.780857,NaN,NaN,NaN
"United Kingdom",GBR,826,2002,560.2732,141.691083,196.130348,207.030373,5.988265,6.178655,3.2545,9.43925,NaN,NaN,NaN
"United Kingdom",GBR,826,2003,571.618782,153.102776,194.397355,208.462265,5.867549,5.56312,4.2257,9.582912,NaN,NaN,NaN
"United Kingdom",GBR,826,2004,573.429762,147.662298,197.952289,211.734175,5.97663,5.618775,4.4856,9.557824,NaN,NaN,NaN
"United Kingdom",GBR,826,2005,570.33837,148.032654,200.447656,205.437837,5.941163,5.991193,4.4879,9.445231,NaN,NaN,NaN
"United Kingdom",GBR,826,2006,567.84566,160.843769,197.183104,194.12641,5.89278,5.271742,4.5279,9.338998,NaN,NaN,NaN
"United Kingdom",GBR,826,2007,559.566476,150.843509,196.16027,196.519574,6.117015,5.417125,4.509,9.134187,NaN,NaN,NaN
"United Kingdom",GBR,826,2008,544.932405,139.219107,188.799534,202.654948,5.204877,4.749941,4.304,8.825938,NaN,NaN,NaN
"United Kingdom",GBR,826,2009,494.107701,113.823148,180.26388,188.07048,3.721209,4.880534,3.3485,7.938318,NaN,NaN,NaN
"United Kingdom",GBR,826,2010,511.904582,118.030363,179.84842,201.927123,3.79201,4.737995,3.5687,8.156537,NaN,NaN,NaN
"United Kingdom",GBR,826,2011,469.713315,117.149672,172.059735,168.235546,4.096816,4.453032,3.7185,7.422031,NaN,NaN,NaN
"United Kingdom",GBR,826,2012,487.476775,148.005461,170.288365,158.2399,3.723954,3.645807,3.5733,7.639657,NaN,NaN,NaN
"United Kingdom",GBR,826,2013,477.611269,142.456568,165.756488,157.622225,4.02911,4.215954,3.5309,7.427593,NaN,NaN,NaN
"United Kingdom",GBR,826,2014,438.80708,115.433547,166.510706,144.492208,4.214814,4.436023,3.7198,6.774484,NaN,NaN,NaN
"United Kingdom",GBR,826,2015,422.460794,91.548016,170.772559,147.8994,4.393361,4.641191,3.2063,6.47704,NaN,NaN,NaN
"United Kingdom",GBR,826,2016,399.430131,47.824616,173.93028,165.742039,4.553321,4.5586,2.8213,6.083754,NaN,NaN,NaN
"United Kingdom",GBR,826,2017,387.367141,39.128801,174.850612,161.697365,4.40979,4.301261,2.9793,5.863442,NaN,NaN,NaN
"United Kingdom",GBR,826,2018,379.729756,33.280249,173.087118,161.485261,4.363948,4.476409,3.0368,5.715981,NaN,NaN,NaN
"United Kingdom",GBR,826,2019,364.753306,24.512705,168.995529,159.320842,4.448499,4.28319,3.1925,5.462124,NaN,NaN,NaN
"United Kingdom",GBR,826,2020,326.2632,22.809405,143.980921,149.420095,3.899688,3.442599,2.7105,4.865281,NaN,NaN,NaN
"United Kingdom",GBR,826,2021,344.510064,23.738794,151.893767,158.403726,4.215152,3.501645,2.757,5.120463,NaN,NaN,NaN
"United Kingdom",GBR,826,2022,313.83478,19.665549,149.52027,134.871643,4.072634,3.19172,2.513,4.648789,NaN,NaN,NaN
"United Kingdom",GBR,826,2023,305.146342,17.556307,154.927013,123.220537,3.615884,3.259931,2.5667,4.504883,NaN,NaN,NaN
